MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,TotalSF
20,3,4.382026634673881,9.09504174761272,1,1,3,3,0,0,0,12,2,2,0,2,6,6,1959,1959,3,1,3,3,2,0.0,3,4,1,4,4,2,0,655,6,0.0,0,655,1,0,1,4,1194,0,0.0,1194,0,0.6931471805599453,1,0,3,0.6931471805599453,3,6,6,1,1,3,1954.0,0,2,539,5,5,2,0,0.0,5.262690188904886,0.0,0.0,0.0,3,4,1,0.0,7,2006,8,4,159500,1849
160,4,3.218875824868201,7.6093665379542115,1,1,3,3,0,4,0,2,2,2,4,5,5,5,1970,1970,1,1,6,6,1,5.720311776607412,3,4,1,4,4,4,6,0,6,0.0,630,630,1,4,1,4,630,672,0.0,1302,0,0.0,2,1,3,0.6931471805599453,3,6,6,0,3,5,1970.0,3,2,440,5,5,2,0,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,4,2007,8,4,106000,1260
60,3,4.59511985013459,9.413852481341165,1,1,0,3,0,0,0,15,2,2,0,5,8,5,1994,1995,1,1,6,6,1,5.8944028342648505,2,4,2,0,4,0,2,1032,6,0.0,431,1463,1,0,1,4,1500,1122,0.0,2622,1,0.0,2,1,3,0.6931471805599453,2,9,6,2,5,1,1994.0,2,2,712,5,5,2,186,3.49650756146648,0.0,0.0,0.0,0.0,3,4,1,0.0,4,2010,8,4,325000,2963
20,3,4.74493212836325,9.245514446983837,1,1,0,3,0,0,0,20,1,2,0,2,7,5,1990,1991,3,1,6,6,2,0.0,2,4,2,2,4,2,2,738,6,0.0,172,910,1,2,1,4,1442,0,0.0,1442,1,0.0,2,0,3,0.6931471805599453,2,6,6,1,5,1,1990.0,0,2,719,5,5,2,0,5.501258210544727,0.0,0.0,0.0,0.0,3,4,1,0.0,5,2007,8,4,179900,2352
60,3,5.1298987149230735,10.05440443785299,1,1,2,1,0,1,0,8,2,2,0,5,7,5,2006,2006,1,1,12,13,2,0.0,2,4,2,0,1,4,6,0,6,0.0,868,868,1,0,1,4,887,1134,0.0,2021,0,0.0,2,1,3,0.6931471805599453,2,9,6,1,2,3,2006.0,2,2,422,5,5,2,0,4.61512051684126,0.0,0.0,0.0,0.0,3,4,1,0.0,9,2006,6,5,274725,1755
60,3,4.248495242049359,8.99516499031115,1,1,3,3,0,4,0,8,2,2,0,5,6,5,2000,2000,1,1,12,13,2,0.0,3,4,2,2,4,4,6,0,6,0.0,924,924,1,0,1,4,948,742,0.0,1690,0,0.0,2,1,3,0.6931471805599453,3,7,6,1,5,1,2000.0,2,2,463,5,5,2,100,3.8918202981106265,0.0,0.0,0.0,0.0,3,4,1,0.0,11,2007,8,0,181000,1872
20,3,4.68213122712422,9.338117741918008,1,1,0,3,0,4,0,16,2,2,0,2,8,5,2004,2005,1,1,8,8,3,3.7612001156935615,2,4,2,0,4,2,2,1039,6,0.0,797,1836,1,0,1,4,1836,0,0.0,1836,1,0.0,2,0,3,0.6931471805599453,2,7,6,1,2,1,2004.0,0,3,862,5,5,2,125,5.225746673713202,0.0,0.0,0.0,0.0,3,4,1,0.0,3,2009,8,4,280000,3672
60,3,4.248495242049359,8.987321812850125,1,1,3,3,0,4,0,8,2,2,0,5,6,5,1995,1996,1,1,6,6,2,0.0,3,4,2,2,4,4,2,219,6,0.0,554,773,1,2,1,4,773,885,0.0,1658,1,0.0,2,1,3,0.6931471805599453,3,8,6,1,5,1,1995.0,0,2,431,5,5,2,224,4.442651256490317,0.0,0.0,0.0,0.0,3,4,1,0.0,6,2008,8,4,188000,1546
60,3,4.394449154672439,9.257319373170178,1,1,3,3,0,4,0,14,2,2,0,5,7,6,1976,1976,3,1,9,10,1,6.493753839851686,3,4,1,4,4,4,0,403,6,0.0,400,803,1,4,1,4,1098,866,0.0,1964,0,0.0,2,1,4,0.6931471805599453,3,8,6,1,2,1,1976.0,2,2,483,5,5,2,0,4.248495242049359,0.0,0.0,0.0,0.0,3,4,1,0.0,9,2008,8,4,205000,1901
20,3,4.30406509320417,8.867990898182093,1,1,0,3,0,0,0,12,2,2,0,2,5,7,1957,1957,1,1,14,15,2,0.0,3,4,1,4,4,4,2,708,6,0.0,108,816,1,4,1,0,816,0,0.0,816,1,0.0,1,0,2,0.6931471805599453,3,5,6,0,3,5,1957.0,3,1,308,5,5,2,0,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,7,2006,8,4,129900,1632
20,3,4.204692619390966,9.096499555552423,1,1,3,3,0,4,0,12,2,2,0,2,5,7,1953,2006,1,1,13,14,2,0.0,3,4,1,4,4,4,1,643,6,0.0,365,1008,1,2,1,4,1008,0,0.0,1008,1,0.0,1,0,2,0.6931471805599453,2,6,6,0,3,1,1953.0,3,1,240,5,5,2,0,2.9444389791664403,0.0,0.0,0.0,0.0,3,4,1,0.0,5,2007,8,4,134500,2016
20,3,4.51085950651685,8.594339400592892,1,1,3,3,0,4,0,17,2,2,0,2,5,7,1954,2000,1,1,8,8,2,0.0,3,2,1,4,4,4,5,415,6,0.0,418,833,1,0,1,4,833,0,0.0,833,0,0.0,1,0,2,0.6931471805599453,2,4,6,0,3,5,1955.0,3,1,326,5,5,2,0,0.0,0.0,0.0,0.0,0.0,3,2,1,0.0,8,2006,8,4,117000,1666
20,3,4.543294782270004,9.399803036921504,1,1,3,3,0,4,0,16,2,2,0,2,8,5,2007,2007,3,1,12,13,3,5.796057750765372,2,4,2,0,4,4,2,1004,6,0.0,730,1734,1,0,1,4,1734,0,0.0,1734,1,0.0,2,0,3,0.6931471805599453,0,7,6,1,2,1,2007.0,2,3,928,5,5,2,0,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,11,2007,6,5,318000,3468
80,3,4.248495242049359,8.955577146281511,1,1,3,3,0,4,0,8,2,2,0,7,8,5,2002,2002,3,1,12,13,2,0.0,2,4,2,2,4,4,2,353,6,0.0,55,408,1,0,1,4,779,640,0.0,1419,1,0.0,2,1,3,0.6931471805599453,2,7,6,1,5,3,2002.0,0,2,527,5,5,2,120,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,3,2009,8,4,184100,1187
20,3,4.060443010546419,9.186559843310778,1,1,0,3,0,2,0,19,1,2,0,2,5,7,1967,2003,1,1,12,13,2,0.0,3,4,1,4,4,4,1,702,6,0.0,192,894,1,0,1,4,894,0,0.0,894,1,0.0,1,0,3,0.6931471805599453,2,5,6,0,3,1,1967.0,2,2,450,5,5,2,0,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,5,2008,8,4,130000,1788
80,3,4.454347296253507,9.53430615650521,1,1,3,3,0,4,0,19,2,2,0,7,5,6,1958,1987,1,1,8,8,2,0.0,3,2,1,4,4,4,6,0,6,0.0,533,533,1,4,1,4,1021,580,0.0,1601,0,0.6931471805599453,1,0,3,0.6931471805599453,3,6,3,0,3,3,1958.0,2,1,300,5,5,2,280,3.555348061489413,0.0,0.0,0.0,0.0,3,4,1,0.0,12,2008,8,4,140000,1554
20,3,4.262679877041316,8.93075873555827,1,1,3,3,0,4,0,12,2,2,0,2,5,5,1959,1959,1,1,3,14,2,0.0,3,4,1,4,4,4,3,369,6,0.0,671,1040,1,4,1,0,1040,0,0.0,1040,0,0.0,1,0,3,0.6931471805599453,3,6,6,0,3,1,1959.0,2,1,286,5,5,2,140,0.0,5.53338948872752,0.0,0.0,0.0,3,1,1,0.0,7,2006,8,4,133700,2080
30,4,4.0943445622221,9.019664010799474,1,1,3,0,0,4,1,9,2,2,0,2,6,5,1920,1950,1,1,3,3,2,0.0,3,4,0,4,4,4,6,0,6,0.0,1012,1012,1,4,1,0,1012,0,0.0,1012,0,0.0,1,0,2,0.6931471805599453,3,6,6,1,2,5,1920.0,3,1,308,5,5,2,0,3.1354942159291497,4.727387818712341,0.0,0.0,0.0,3,2,1,0.0,5,2007,8,4,118400,2024
20,3,4.442651256490317,9.218804450388312,1,1,3,3,0,4,0,5,2,2,0,2,7,5,2005,2006,1,1,12,13,1,5.2832037287379885,2,4,2,2,4,0,2,24,6,0.0,1528,1552,1,0,1,4,1552,0,0.0,1552,0,0.0,2,0,3,0.6931471805599453,2,7,6,0,3,1,2005.0,2,3,782,5,5,2,144,3.044522437723423,0.0,0.0,0.0,0.0,3,4,1,0.0,7,2006,6,5,212900,3104
20,3,4.248495242049359,9.09683567117936,1,1,0,3,0,0,0,7,2,2,0,2,4,3,1956,1956,1,1,0,0,2,0.0,3,4,1,4,4,4,6,0,6,0.0,672,672,1,0,1,0,960,0,0.0,960,0,0.0,1,0,3,0.6931471805599453,3,5,6,0,3,2,1956.0,3,1,288,5,5,2,64,0.0,0.0,0.0,5.081404364984463,0.0,3,2,1,0.0,10,2009,0,0,112000,1632
20,3,3.9318256327243257,9.149103062504992,1,1,3,3,0,4,0,7,2,2,0,2,5,9,1947,2008,3,1,12,13,2,0.0,3,0,1,4,4,4,6,0,6,0.0,698,698,1,0,1,4,698,0,0.0,698,0,0.6931471805599453,1,0,2,0.6931471805599453,3,4,6,0,3,6,0.0,1,0,0,3,3,2,0,5.303304908059076,0.0,0.0,0.0,0.0,3,4,1,0.0,6,2009,8,4,118000,1396
80,3,4.248495242049359,9.118882761487349,1,1,0,3,0,4,0,8,2,2,0,7,7,5,1992,1992,1,1,6,6,1,5.14166355650266,3,4,2,2,4,4,6,0,6,0.0,384,384,1,2,1,4,812,670,0.0,1482,0,0.0,2,1,3,0.6931471805599453,2,7,6,1,5,1,1992.0,0,2,392,5,5,2,100,3.258096538021482,0.0,0.0,0.0,0.0,3,4,1,0.0,7,2007,8,4,163900,1196
20,3,4.110873864173311,9.2529208195113,1,1,3,3,0,4,0,12,2,2,0,2,4,5,1955,1955,1,1,9,10,2,0.0,3,4,1,4,4,4,6,0,6,0.0,1005,1005,1,4,1,4,1005,0,0.0,1005,0,0.0,1,0,2,0.6931471805599453,1,5,6,1,5,5,1977.0,3,2,672,1,1,2,0,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,11,2009,8,4,115000,2010
120,3,3.9889840465642745,8.212025804623437,1,1,3,3,0,4,0,0,2,2,4,2,7,5,2007,2007,3,1,12,13,1,4.875197323201151,2,4,2,2,4,4,6,0,6,0.0,1373,1373,1,0,1,4,1555,0,0.0,1555,0,0.0,2,0,2,0.6931471805599453,2,7,6,1,5,1,2007.0,0,3,660,5,5,2,143,3.044522437723423,0.0,0.0,0.0,0.0,3,4,1,0.0,6,2009,8,4,174000,2928
20,3,5.209486152841421,9.586925780533695,1,1,2,3,0,0,0,8,2,2,0,2,7,5,2004,2004,3,1,12,13,2,0.0,2,4,2,2,4,0,2,1300,6,0.0,230,1530,1,0,1,4,1530,0,0.0,1530,1,0.0,2,0,3,0.6931471805599453,2,7,6,1,2,1,2004.0,0,3,630,5,5,2,144,3.610917912644224,0.0,0.0,0.0,0.0,3,4,1,0.0,11,2007,8,3,259000,3060
60,3,4.0943445622221,9.375600540841845,1,1,0,3,0,4,0,8,2,2,0,5,7,5,2004,2005,1,1,12,13,2,0.0,2,4,2,2,4,0,6,0,6,0.0,847,847,1,0,1,4,847,1112,0.0,1959,0,0.0,2,1,4,0.6931471805599453,2,8,6,1,2,3,2004.0,0,2,434,5,5,2,100,3.8918202981106265,0.0,0.0,0.0,0.0,3,4,1,0.0,7,2007,8,4,215000,1694
90,4,4.110873864173311,8.881975184248867,1,0,3,3,0,4,0,17,2,2,2,6,5,5,1980,1980,1,1,8,8,1,5.198497031265826,3,4,1,2,4,1,2,936,6,0.0,0,936,1,4,1,4,936,0,0.0,936,1,0.0,1,0,2,0.6931471805599453,3,4,6,0,3,5,1980.0,3,2,672,5,5,2,49,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,8,2007,8,4,140000,1872
50,3,4.189654742026425,8.962519832949532,1,1,3,3,0,4,0,18,2,2,0,0,4,3,1928,1950,1,1,14,10,2,0.0,3,4,0,4,4,4,1,622,6,0.0,500,1122,1,4,1,4,1328,653,0.0,1981,1,0.0,2,0,4,0.6931471805599453,2,7,3,2,5,5,1981.0,3,2,576,5,5,2,431,3.80666248977032,0.0,0.0,0.0,0.0,3,2,1,0.0,12,2009,8,4,135000,2450
20,3,4.158883083359672,9.279213236262558,1,1,3,3,0,4,0,11,2,2,0,2,5,5,1991,1992,1,1,6,6,2,0.0,3,4,2,2,4,2,1,212,6,0.0,762,974,1,4,1,4,974,0,0.0,974,0,0.0,1,0,3,0.6931471805599453,3,5,6,0,3,6,0.0,1,0,0,3,3,2,0,3.367295829986474,0.0,0.0,0.0,0.0,3,2,1,0.0,9,2007,7,0,93500,1948
70,4,4.51085950651685,9.200391041122517,1,1,3,3,0,4,0,17,2,2,0,5,6,4,1880,1950,1,1,13,14,2,0.0,3,4,0,4,4,2,6,0,6,0.0,1008,1008,2,4,1,4,1178,1032,0.0,2210,0,0.0,2,0,5,0.6931471805599453,1,8,6,0,3,5,1930.0,3,1,205,1,5,0,0,3.8918202981106265,0.0,0.0,0.0,0.0,3,4,1,0.0,5,2007,8,4,117500,2186
60,3,4.394449154672439,9.19309247856663,1,1,0,3,0,4,0,20,2,2,0,5,8,5,1995,1995,1,1,12,13,2,0.0,2,4,2,2,4,4,2,584,6,0.0,544,1128,1,0,1,4,1142,878,0.0,2020,0,0.0,2,1,3,0.6931471805599453,2,8,6,1,5,1,1995.0,2,2,466,5,5,2,0,5.049856007249537,0.0,0.0,0.0,0.0,3,4,1,0.0,6,2009,8,4,239500,2270
60,3,4.060443010546419,9.07954808172616,1,1,0,1,0,4,0,8,2,2,0,5,6,5,1997,1997,1,1,12,13,2,0.0,3,4,2,2,4,0,6,0,6,0.0,916,916,1,2,1,4,916,684,0.0,1600,0,0.0,2,1,3,0.6931471805599453,3,7,6,1,5,1,1997.0,0,2,460,5,5,2,100,3.6635616461296463,0.0,0.0,0.0,0.0,3,4,1,0.0,8,2007,8,4,169000,1832
30,4,4.110873864173311,8.729235349659273,1,1,3,3,0,0,0,3,2,2,0,2,6,5,1926,1950,1,1,13,14,2,0.0,3,4,0,4,4,4,6,0,6,0.0,960,960,1,4,0,4,986,0,0.0,986,0,0.0,1,0,2,0.6931471805599453,3,5,6,1,2,5,1926.0,3,1,180,5,5,2,0,4.859812404361672,0.0,0.0,0.0,0.0,3,4,1,0.0,5,2007,8,4,102000,1946
50,3,4.394449154672439,9.169622538697624,1,1,3,3,0,4,0,12,2,2,0,0,6,5,1950,1950,1,1,12,13,2,0.0,3,4,1,4,4,4,1,280,6,0.0,752,1032,1,4,1,0,1032,220,0.0,1252,0,0.0,1,0,3,0.6931471805599453,3,6,6,0,3,1,1950.0,3,1,288,5,5,2,0,0.0,4.574710978503383,0.0,0.0,0.0,3,4,1,0.0,4,2008,8,0,119000,2064
50,3,4.007333185232471,8.755107121633896,1,1,3,3,0,4,0,19,1,2,0,0,5,8,1875,1996,1,1,12,13,2,0.0,3,2,1,4,4,4,6,0,6,0.0,780,780,1,2,0,4,780,240,0.0,1020,0,0.0,1,0,2,0.6931471805599453,3,6,6,0,3,6,0.0,1,0,0,3,3,0,0,0.0,5.176149732573829,0.0,0.0,0.0,3,4,1,0.0,5,2010,8,4,94000,1560
20,3,4.248495242049359,9.192176401348512,1,1,0,3,0,4,1,11,2,2,0,2,6,5,1977,1977,1,1,9,7,2,0.0,3,4,2,4,4,1,0,1567,6,0.0,0,1567,1,4,1,4,1567,0,0.0,1567,1,0.0,2,0,2,0.6931471805599453,2,5,6,2,5,1,1977.0,2,2,714,5,5,2,264,3.49650756146648,0.0,0.0,0.0,0.0,3,4,1,0.0,5,2009,8,4,196000,3134
30,3,4.59511985013459,9.074749717669835,1,1,0,3,0,4,0,3,2,2,0,2,5,5,1920,1950,1,1,11,12,2,0.0,3,1,0,4,4,4,1,645,6,0.0,270,915,1,4,1,4,1167,0,0.0,1167,0,0.0,1,0,3,0.6931471805599453,3,6,0,1,2,5,1972.0,3,2,495,5,5,2,0,0.0,5.37989735354046,0.0,4.844187086458591,0.0,3,4,1,0.0,5,2007,8,4,144000,2082
20,3,4.110873864173311,8.902591637374087,1,1,3,3,0,0,0,12,2,2,0,2,5,7,1951,1951,1,1,6,6,2,0.0,3,4,1,4,4,2,0,852,6,0.0,100,952,1,4,1,4,952,0,0.0,952,1,0.0,1,0,2,0.6931471805599453,3,4,6,0,3,5,1988.0,3,2,840,5,5,2,0,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,6,2008,0,0,139000,1904
60,3,4.248495242049359,9.24038449332456,1,1,0,3,0,1,0,14,4,2,0,5,5,7,1976,1976,1,1,9,10,1,3.80666248977032,3,2,1,4,4,4,0,381,6,0.0,399,780,1,0,1,4,1088,780,0.0,1868,1,0.0,2,1,4,0.6931471805599453,2,9,6,1,5,1,1976.0,3,2,484,5,5,2,448,4.574710978503383,0.0,0.0,0.0,0.0,3,4,1,0.0,10,2009,8,4,197500,1868
60,3,4.356708826689592,9.20693457884135,1,1,3,3,0,4,0,5,2,2,0,5,8,5,2006,2007,3,1,12,13,3,5.831882477283517,2,4,2,0,4,1,2,1150,6,0.0,316,1466,1,0,1,4,1466,1362,0.0,2828,1,0.0,3,0,4,0.6931471805599453,2,11,6,1,5,3,2006.0,2,3,1052,5,5,2,125,4.976733742420574,0.0,0.0,0.0,0.0,3,4,1,0.0,4,2007,6,5,424870,2932
20,3,4.248495242049359,9.105090961257083,1,1,3,3,0,4,0,19,2,2,0,2,5,3,1959,1959,1,1,13,10,2,0.0,3,4,1,4,4,4,2,288,6,0.0,718,1006,1,4,1,4,1006,0,0.0,1006,0,0.0,1,0,3,0.6931471805599453,3,5,6,0,3,6,0.0,1,0,0,3,3,2,0,3.218875824868201,0.0,0.0,0.0,0.0,3,4,1,0.0,7,2008,8,4,80000,2012
190,3,4.110873864173311,9.407632639699958,1,1,3,3,0,4,0,7,2,2,1,0,4,4,1941,1950,1,1,8,8,2,0.0,3,1,0,2,4,4,1,348,6,0.0,324,672,3,1,0,0,672,252,0.0,924,1,0.0,1,0,2,0.6931471805599453,1,5,6,0,3,5,1941.0,3,1,280,5,5,2,0,0.0,0.0,0.0,0.0,0.0,3,2,1,0.0,7,2010,8,4,80000,1344
50,4,3.970291913552122,8.738895704934043,1,1,3,3,0,4,0,3,2,2,0,0,5,6,1928,1950,1,1,8,8,2,0.0,3,4,0,4,4,4,6,0,6,0.0,1042,1042,1,0,1,4,1042,534,0.0,1576,0,0.0,1,0,3,0.6931471805599453,3,8,6,1,2,5,1928.0,3,1,225,5,5,2,0,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,8,2006,8,3,149000,2084
20,3,4.248495242049359,9.32375833901174,1,1,3,3,0,4,0,20,2,2,0,2,6,5,1985,1985,1,1,13,15,1,4.454347296253507,2,4,1,2,4,4,2,1258,6,0.0,40,1298,1,4,1,4,1298,0,0.0,1298,1,0.0,2,0,3,0.6931471805599453,2,5,6,1,5,1,1985.0,3,2,403,5,5,2,165,3.295836866004329,0.0,0.0,0.0,0.0,3,4,1,0.0,5,2006,8,4,180000,2596
70,3,4.330733340286331,9.39274525863144,1,1,3,0,0,4,0,6,2,2,0,5,7,7,1941,1950,1,1,8,8,2,0.0,3,4,1,4,4,4,5,275,6,0.0,429,704,1,0,1,4,860,704,0.0,1564,0,0.0,1,1,3,0.6931471805599453,1,7,6,1,2,1,1941.0,3,1,234,5,5,2,0,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,7,2009,8,4,174500,1564
50,4,4.248495242049359,8.648396877031582,1,1,3,3,0,4,0,17,2,2,0,0,7,7,1926,1950,1,1,13,14,2,0.0,3,4,2,4,4,4,6,0,6,0.0,572,572,1,4,1,4,572,539,0.0,1111,0,0.0,1,0,2,0.6931471805599453,3,5,6,1,2,5,1982.0,3,1,288,5,5,2,0,0.0,5.176149732573829,0.0,0.0,0.0,3,4,1,0.0,8,2008,8,4,116900,1144
70,4,3.9318256327243257,9.105090961257083,1,1,3,3,0,4,0,17,0,2,0,5,7,9,1920,1988,3,1,12,13,2,0.0,3,2,2,4,4,4,0,624,6,0.0,26,650,1,0,1,4,832,650,0.0,1482,0,0.6931471805599453,1,0,3,0.6931471805599453,3,7,6,0,3,5,1930.0,3,2,324,5,5,2,0,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,7,2009,8,4,143000,1482
20,3,4.060443010546419,9.0217190130337,1,1,0,3,0,4,0,12,2,2,0,2,6,5,1950,1950,1,1,3,3,2,0.0,3,4,1,4,4,4,6,0,6,0.0,932,932,1,0,1,0,932,0,0.0,932,0,0.0,1,0,2,0.6931471805599453,2,4,6,1,2,1,1950.0,3,1,306,5,5,2,0,0.0,5.3706380281276624,0.0,0.0,0.0,3,0,1,0.0,11,2007,8,4,124000,1864
20,3,4.90527477843843,9.784478765953926,1,1,3,3,0,4,0,7,2,2,0,2,5,4,1959,1959,1,1,6,10,1,4.890349128221754,3,4,1,4,4,4,1,176,6,0.0,1290,1466,1,4,1,4,1466,0,0.0,1466,0,0.0,1,1,3,0.6931471805599453,1,6,6,2,2,1,1959.0,0,2,528,5,5,2,0,4.948759890378168,0.0,0.0,4.61512051684126,0.0,3,4,1,0.0,11,2006,8,4,149900,2932
20,3,4.51085950651685,9.55506418479516,1,1,0,3,0,4,0,6,2,2,0,2,6,7,1956,2004,1,1,10,11,2,0.0,3,4,2,4,4,4,0,296,2,6.306275286948016,230,1073,1,0,1,4,1811,0,0.0,1811,0,0.0,1,0,2,0.6931471805599453,0,6,6,1,2,1,1956.0,0,2,470,5,5,2,0,0.0,5.638354669333745,0.0,0.0,0.0,3,4,1,0.0,7,2006,8,0,230000,2884
30,4,4.248495242049359,8.681181041521688,1,1,3,3,0,0,0,9,2,2,0,2,6,8,1930,2007,1,1,13,14,2,0.0,2,2,0,4,4,0,0,538,6,0.0,278,816,1,0,1,4,816,0,0.0,816,0,0.0,1,0,2,0.6931471805599453,3,5,6,0,3,5,2002.0,3,1,432,5,5,2,0,0.0,4.574710978503383,0.0,0.0,0.0,3,4,1,0.0,6,2008,8,4,120500,1632
60,3,4.248495242049359,9.525224101853109,1,1,0,3,0,4,0,12,2,2,0,5,7,6,1965,1988,1,1,12,13,3,5.666426688112432,3,4,1,4,4,1,0,454,6,0.0,410,864,1,4,1,4,902,918,0.0,1820,0,0.0,1,2,4,0.6931471805599453,2,8,6,2,2,1,1965.0,3,2,492,5,5,2,60,4.442651256490317,0.0,0.0,5.613128106388071,0.0,3,0,1,0.0,5,2008,8,4,201800,1766
20,3,4.51085950651685,9.28442691532888,1,1,0,3,0,0,0,24,2,2,0,2,5,8,1976,2004,1,1,9,10,2,0.0,2,2,1,2,4,1,0,1157,6,0.0,280,1437,1,4,1,4,1437,0,0.0,1437,1,0.0,2,0,3,0.6931471805599453,2,6,6,1,1,1,1976.0,2,2,528,5,5,2,0,3.091042453358316,0.0,0.0,5.198497031265826,0.0,3,4,1,0.0,7,2007,8,4,218000,2874
80,3,4.454347296253507,9.143238568435446,1,1,3,3,0,4,0,12,2,2,0,7,5,8,1965,1999,1,1,3,3,2,0.0,3,2,2,4,4,1,0,633,6,0.0,586,1219,1,2,1,4,1265,0,0.0,1265,0,0.6931471805599453,2,0,3,0.6931471805599453,2,6,6,1,2,1,1965.0,2,2,502,5,5,2,0,4.532599493153256,0.0,4.574710978503383,0.0,0.0,3,2,1,0.0,10,2008,8,4,179900,2484
120,3,3.555348061489413,8.517593111437565,1,1,0,3,0,4,0,16,2,2,3,2,7,5,2007,2008,1,1,12,13,3,5.117993812416755,2,4,2,2,4,4,2,904,6,0.0,410,1314,1,0,1,4,1314,0,0.0,1314,1,0.0,2,0,2,0.6931471805599453,2,6,6,1,2,1,2008.0,2,2,626,5,5,2,172,4.143134726391533,0.0,0.0,0.0,0.0,3,4,1,0.0,7,2009,8,4,230000,2628
20,3,4.532599493153256,9.387062950369655,1,1,3,3,0,2,0,21,1,2,0,2,8,5,2007,2008,1,1,12,13,3,5.231108616854587,2,4,2,2,4,4,6,0,6,0.0,1580,1580,1,0,1,4,1580,0,0.0,1580,0,0.0,2,0,3,0.6931471805599453,2,7,6,0,3,1,2008.0,2,3,830,5,5,2,0,3.218875824868201,0.0,0.0,0.0,0.0,3,4,1,0.0,6,2008,3,5,235128,3160
60,3,4.343805421853684,9.11833472618016,1,1,3,3,0,4,0,14,2,2,0,5,6,6,1974,1974,3,1,6,6,1,5.602118820879701,2,4,1,4,4,4,0,442,6,0.0,459,901,1,4,1,4,943,933,0.0,1876,0,0.0,2,1,4,0.6931471805599453,2,8,6,1,5,1,1974.0,2,2,540,2,5,2,0,4.248495242049359,0.0,0.0,0.0,0.0,3,4,1,0.0,7,2008,8,4,185000,1844
160,3,3.218875824868201,7.732369222284388,1,1,3,3,0,4,0,13,2,2,3,5,6,5,1978,1978,1,1,9,2,2,0.0,3,4,1,2,4,4,0,311,6,0.0,544,855,1,1,1,4,855,601,0.0,1456,0,0.0,2,1,3,0.6931471805599453,3,7,6,1,5,1,1978.0,3,2,440,5,5,2,26,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,7,2010,8,4,146000,1710
20,3,4.248495242049359,9.600962533214572,1,1,0,2,0,1,0,6,4,2,0,2,6,7,1954,2006,3,1,6,6,1,4.290459441148391,2,4,1,4,4,4,1,728,6,0.0,568,1296,1,0,1,4,1640,0,0.0,1640,1,0.0,1,0,3,0.6931471805599453,2,7,6,1,2,5,1993.0,3,2,924,5,5,2,108,0.0,0.0,5.37989735354046,0.0,0.0,3,4,1,0.0,11,2008,8,4,224000,2936
20,3,4.700480365792417,9.073947747070628,1,1,3,3,0,4,0,19,2,2,0,2,5,5,1968,1968,1,1,12,13,2,0.0,3,4,1,2,4,4,1,492,6,0.0,402,894,1,2,1,4,894,0,0.0,894,0,0.0,1,0,3,0.6931471805599453,3,5,6,1,4,1,1968.0,0,2,450,5,5,2,0,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,5,2007,8,4,129000,1788
90,3,4.110873864173311,9.465060106725137,1,1,3,3,0,4,0,19,1,2,2,6,4,4,1969,1969,1,1,9,10,2,0.0,3,4,1,2,4,0,2,1198,6,0.0,0,1198,1,4,1,4,1258,0,0.0,1258,2,0.0,0,2,0,1.0986122886681098,3,6,6,0,3,4,1969.0,3,2,400,1,5,2,120,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,1,2008,8,2,108959,2456
80,3,4.248495242049359,9.690170562039654,1,1,0,3,0,2,0,24,1,2,0,7,5,7,1978,1978,1,1,9,10,2,0.0,3,4,2,2,4,1,0,680,5,5.971261839790462,289,1360,1,0,1,4,1432,0,0.0,1432,1,0.0,1,1,2,0.6931471805599453,2,5,6,1,5,1,1978.0,3,2,588,5,5,2,168,5.198497031265826,0.0,0.0,0.0,0.0,3,4,1,0.0,6,2007,8,4,194000,2792
