MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
190,3,4.68213122712422,9.270117576012044,1,1,0,0,0,0,1,17,0,0,1,5,3,5,1900,1970,1,1,6,6,2,0.0,3,4,1,1,4,2,1,440,6,0.0,538,978,1,4,1,4,1014,685,0.0,1699,1,0.0,2,0,3,1.0986122886681098,3,7,6,0,3,4,1920.0,3,2,420,1,1,2,0,4.31748811353631,0.0,0.0,0.0,0.0,3,4,1,0.0,8,2009,8,0,95000
20,3,4.499809670330265,9.430439293104167,1,1,3,3,0,0,0,15,2,2,0,2,8,5,1994,1995,1,1,7,7,2,0.0,2,4,2,2,4,4,2,1456,6,0.0,168,1624,1,0,1,4,1624,0,0.0,1624,1,0.0,2,0,2,0.6931471805599453,2,5,6,1,1,1,1994.0,2,3,757,5,5,2,0,4.74493212836325,5.262690188904886,0.0,0.0,0.0,3,0,1,0.0,7,2006,8,4,262000
60,3,4.23410650459726,9.097843340749037,1,1,0,3,0,4,0,5,2,2,0,5,7,5,2002,2002,1,1,12,13,1,4.564348191467836,2,4,2,2,4,4,6,0,6,0.0,831,831,1,0,1,4,831,829,0.0,1660,0,0.0,2,1,3,0.6931471805599453,2,7,6,0,3,1,2002.0,2,2,493,5,5,2,144,4.23410650459726,0.0,0.0,0.0,0.0,3,4,1,0.0,7,2009,8,4,195000
60,3,4.110873864173311,8.922791623969637,1,1,3,3,0,4,0,8,2,2,0,5,7,5,1999,1999,1,1,12,13,2,0.0,3,4,2,4,4,4,6,0,6,0.0,994,994,1,2,1,4,1028,776,0.0,1804,0,0.0,2,1,3,0.6931471805599453,2,7,6,1,5,1,1999.0,0,2,442,5,5,2,140,4.110873864173311,0.0,0.0,0.0,0.0,3,4,1,0.0,6,2010,8,4,189000
190,3,4.248495242049359,10.387887062065596,1,1,3,2,0,4,1,11,2,2,1,2,4,4,1961,1975,1,1,8,8,3,5.0106352940962555,3,2,1,4,4,0,1,1159,6,0.0,90,1249,1,0,1,4,1622,0,0.0,1622,1,0.0,1,0,3,0.6931471805599453,3,7,6,1,5,0,1975.0,0,4,1356,5,5,2,439,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,3,2007,8,4,168000
160,1,3.2188758248682006,7.880804344674901,1,2,3,3,0,4,0,21,2,2,3,5,8,5,1999,2000,1,1,8,8,1,6.124683390894205,2,4,2,2,4,4,6,0,6,0.0,776,776,1,0,1,4,764,677,0.0,1441,0,0.0,2,1,2,0.6931471805599453,2,5,6,0,3,5,1999.0,3,2,492,5,5,2,206,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,11,2007,8,4,174000
50,4,4.110873864173311,9.169622538697624,1,0,3,3,0,4,0,17,2,2,0,0,5,8,1925,1994,2,1,12,13,2,0.0,3,4,2,4,4,2,6,0,6,0.0,702,702,1,2,1,4,842,630,0.0,1472,0,0.0,1,0,3,0.6931471805599453,2,6,6,0,3,5,1925.0,3,1,250,5,1,1,0,0.0,4.442651256490317,0.0,0.0,0.0,3,1,1,0.0,7,2007,8,4,125000
120,4,4.248495242049359,8.412054873292933,1,1,3,3,0,2,0,11,2,2,4,2,6,5,1999,1999,3,1,12,13,1,6.054439346269371,3,4,2,0,4,4,2,883,6,0.0,341,1224,1,0,1,4,1224,0,0.0,1224,1,0.0,2,0,2,0.6931471805599453,3,5,6,0,3,1,1999.0,0,2,402,5,5,2,0,5.720311776607412,0.0,0.0,0.0,0.0,3,4,1,0.0,6,2009,8,4,165000
60,3,4.394449154672439,9.144734614878189,1,1,3,3,0,0,0,19,2,2,0,5,6,7,1969,1969,1,1,6,6,3,4.969813299576001,3,4,1,4,4,4,0,371,6,0.0,292,663,1,4,1,4,663,689,0.0,1352,0,0.0,1,1,4,0.6931471805599453,3,7,6,0,3,1,1969.0,0,1,299,5,5,2,379,3.6109179126442243,0.0,0.0,0.0,0.0,3,2,1,0.0,3,2010,8,4,158000
60,3,3.9512437185814275,8.990939806940807,1,1,0,3,0,4,0,8,2,2,0,5,6,5,2005,2005,1,1,12,13,2,0.0,3,4,2,2,4,4,6,0,6,0.0,728,728,1,0,1,4,728,728,0.0,1456,0,0.0,2,1,3,0.6931471805599453,2,8,6,0,3,1,2005.0,0,2,400,5,5,2,100,3.2188758248682006,0.0,0.0,0.0,0.0,3,4,1,0.0,7,2008,8,4,176000
60,3,4.07753744390572,9.550733483340633,1,1,0,3,0,4,0,8,2,2,0,5,7,5,2006,2006,1,1,12,13,2,0.0,2,4,2,2,4,0,6,0,6,0.0,879,879,1,0,1,4,879,984,0.0,1863,0,0.0,2,1,4,0.6931471805599453,2,9,6,1,2,3,2006.0,0,3,660,5,5,2,100,2.8903717578961645,0.0,0.0,0.0,0.0,3,4,1,0.0,11,2006,6,5,219210
75,4,4.189654742026425,9.088285725968877,1,1,0,0,0,0,0,17,2,2,0,4,7,6,1916,1950,1,1,8,8,2,0.0,3,4,0,4,4,4,6,0,6,0.0,815,815,1,0,1,4,815,875,0.0,1690,0,0.0,1,0,3,0.6931471805599453,3,7,6,1,2,5,1916.0,3,1,225,5,5,2,0,0.0,5.802118375377063,0.0,0.0,0.0,3,4,1,0.0,7,2006,5,4,144000
20,3,4.2626798770413155,9.116139576577355,1,1,3,3,0,4,0,5,2,2,0,2,7,5,2001,2001,1,1,12,13,2,0.0,2,4,2,2,4,4,6,0,6,0.0,1212,1212,1,0,1,4,1212,0,0.0,1212,0,0.0,2,0,3,0.6931471805599453,2,6,6,0,3,1,2001.0,2,2,573,5,5,2,356,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,6,2009,8,4,178000
20,3,4.330733340286331,9.326878188224134,1,1,3,3,0,4,0,19,2,2,0,2,4,5,1963,1979,1,1,6,6,1,3.9512437185814275,3,4,1,4,4,4,5,547,6,0.0,504,1051,1,2,1,4,1382,0,0.0,1382,0,0.0,1,1,3,0.6931471805599453,3,6,6,1,4,1,1974.0,3,2,459,5,5,2,0,4.418840607796598,0.0,0.0,0.0,0.0,3,4,1,0.0,10,2006,8,4,148000
20,3,4.276666119016055,9.143559338285831,1,1,3,3,0,4,0,12,2,2,0,2,4,5,1970,1970,1,1,8,8,2,0.0,3,4,1,4,4,4,6,0,6,0.0,864,864,1,2,1,4,864,0,0.0,864,0,0.0,1,0,3,0.6931471805599453,3,5,6,0,3,1,1972.0,3,1,280,5,5,2,0,0.0,0.0,0.0,0.0,0.0,3,4,3,0.0,7,2006,7,0,116050
60,3,4.394449154672439,9.249657234353133,1,1,3,3,0,0,0,5,2,2,0,5,7,5,1998,1998,1,1,12,13,2,0.0,3,4,2,2,4,0,6,0,6,0.0,866,866,1,0,1,4,866,913,0.0,1779,0,0.0,2,1,3,0.6931471805599453,2,6,6,0,3,1,1998.0,2,2,546,5,5,2,198,3.6109179126442243,0.0,0.0,0.0,0.0,3,4,1,0.0,3,2009,8,4,197900
50,4,3.9318256327243257,8.699681400989514,1,1,3,3,0,0,0,3,2,2,0,0,5,8,1925,1997,1,1,13,14,2,0.0,3,4,0,4,4,4,6,0,6,0.0,884,884,1,0,1,4,884,464,0.0,1348,1,0.0,1,0,3,0.6931471805599453,3,5,6,1,1,5,1960.0,3,1,216,5,5,0,0,0.0,5.342334251964811,0.0,0.0,0.0,3,4,1,0.0,5,2009,8,4,117000
20,3,4.330733340286331,9.18512512283512,1,1,3,3,0,4,0,5,2,2,0,2,7,5,2000,2001,1,1,12,13,1,5.147494476813453,2,4,2,2,4,4,6,0,6,0.0,1630,1630,1,0,1,4,1630,0,0.0,1630,0,0.0,2,0,3,0.6931471805599453,2,6,6,1,5,1,2000.0,3,2,451,5,5,2,74,5.459585514144159,0.0,0.0,0.0,0.0,3,4,1,0.0,10,2009,8,4,213000
20,3,4.3694478524670215,9.224341891611996,1,1,3,3,0,4,0,14,2,2,0,2,5,6,1975,1975,1,1,6,6,2,0.0,3,4,1,2,4,4,0,788,6,0.0,268,1056,1,0,1,4,1074,0,0.0,1074,1,0.0,1,1,3,0.6931471805599453,3,6,6,0,3,1,1975.0,2,2,495,5,5,2,0,4.48863636973214,0.0,0.0,0.0,0.0,3,2,1,0.0,7,2006,8,4,153500
20,3,4.51085950651685,9.59458184363272,1,1,0,3,0,1,0,20,2,2,0,2,7,7,1990,1991,3,1,6,6,1,5.459585514144159,2,4,1,2,4,2,0,485,1,5.181783550292085,1496,2158,1,2,1,4,2196,0,0.0,2196,0,0.0,2,0,3,0.6931471805599453,2,7,6,1,5,1,1990.0,2,3,701,5,5,2,84,4.2626798770413155,0.0,0.0,0.0,0.0,3,4,1,0.0,6,2009,8,4,271900
20,2,4.248495242049359,9.093918908958932,1,1,3,3,0,4,0,20,2,2,0,2,4,4,1966,1966,1,1,6,6,2,0.0,3,4,1,4,4,4,5,1056,6,0.0,0,1056,1,4,1,4,1056,0,0.0,1056,1,0.0,1,0,2,0.6931471805599453,3,5,6,0,3,5,1966.0,3,1,384,5,5,2,0,3.7612001156935624,0.0,0.0,0.0,0.0,3,2,1,0.0,11,2006,8,4,107000
20,3,4.2626798770413155,9.119977931895791,1,1,3,3,0,4,0,5,2,2,0,2,6,5,2003,2003,1,1,12,13,1,4.795790545596741,2,4,2,2,4,0,2,340,6,0.0,1342,1682,1,0,1,4,1700,0,0.0,1700,1,0.0,2,0,3,0.6931471805599453,2,7,6,0,3,1,2003.0,2,2,544,5,5,2,192,3.1780538303479458,0.0,0.0,0.0,0.0,3,4,1,0.0,5,2006,8,4,200000
20,3,4.2626798770413155,8.957252944288902,1,1,3,3,0,4,0,12,2,2,0,2,5,7,1962,1980,1,1,8,8,2,0.0,3,2,1,4,4,4,5,504,1,4.6913478822291435,319,931,1,4,1,4,1283,0,0.0,1283,1,0.0,1,0,3,0.6931471805599453,3,6,6,0,3,5,1980.0,3,2,506,5,5,2,0,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,10,2008,8,4,140000
20,3,4.454347296253507,9.228474942171665,1,1,0,3,0,1,0,21,8,2,0,2,8,5,2006,2006,3,1,12,13,3,6.042632833682381,2,4,2,0,4,2,2,1220,6,0.0,440,1660,1,0,1,4,1660,0,0.0,1660,1,0.0,2,0,3,0.6931471805599453,2,8,6,1,2,1,2006.0,2,2,500,5,5,2,322,3.9318256327243257,0.0,0.0,0.0,0.0,3,4,1,0.0,5,2006,6,5,290000
60,3,4.2626798770413155,9.325364048544964,1,1,3,3,0,4,0,20,2,2,0,5,6,5,1992,1992,1,1,13,14,2,0.0,2,4,2,2,4,4,6,0,6,0.0,1055,1055,1,0,1,4,1055,790,0.0,1845,0,0.0,2,1,3,0.6931471805599453,2,8,6,1,5,1,1992.0,2,2,462,5,5,2,635,4.653960350157523,0.0,0.0,0.0,0.0,3,0,3,5.993961427306569,5,2010,8,4,189000
50,3,5.030437921392435,9.403849118160702,1,1,0,0,0,4,1,8,2,2,0,0,8,7,1988,2005,1,1,13,14,2,0.0,2,4,5,2,4,0,2,427,6,0.0,132,559,1,2,1,4,1080,672,0.0,1752,0,0.0,2,0,4,0.6931471805599453,3,8,6,0,3,2,1988.0,2,2,492,5,5,2,325,2.5649493574615367,0.0,0.0,0.0,0.0,3,4,1,0.0,6,2010,8,4,164000
30,3,3.9318256327243257,9.14216859187285,1,1,3,3,0,4,0,7,2,2,0,2,4,6,1941,1950,3,1,8,8,2,0.0,3,4,1,4,4,4,5,344,6,0.0,328,672,1,4,1,4,672,0,0.0,672,1,0.0,1,0,2,0.6931471805599453,3,4,6,0,3,1,1941.0,3,1,234,5,5,0,0,4.736198448394496,0.0,0.0,0.0,0.0,3,4,1,0.0,8,2009,8,4,113000
80,3,4.248495242049359,9.234740258799718,1,1,0,3,0,1,0,19,2,2,0,7,4,9,1965,2001,1,1,12,13,2,0.0,3,2,1,4,1,0,2,648,6,0.0,0,648,1,0,1,4,960,0,0.0,960,1,0.6931471805599453,0,0,0,0.6931471805599453,3,3,6,0,3,1,1965.0,3,1,364,5,5,2,88,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,5,2006,8,4,145000
85,3,4.248495242049359,9.230731061623917,1,1,0,3,0,4,0,12,2,2,0,6,5,5,1962,1962,1,1,8,8,2,0.0,3,4,1,4,4,0,1,784,6,0.0,141,925,1,4,1,4,999,0,0.0,999,1,0.0,1,0,3,0.6931471805599453,3,6,6,0,3,1,1962.0,3,1,300,5,5,2,150,4.290459441148391,0.0,0.0,0.0,0.0,3,4,1,0.0,5,2006,8,4,134500
20,3,4.605170185988092,8.867145589594143,1,1,0,3,0,4,0,19,2,2,0,2,5,5,1966,1966,1,1,12,13,2,0.0,3,4,1,4,4,4,5,180,3,5.926926025970411,340,894,1,4,1,4,894,0,0.0,894,0,0.0,1,0,3,0.6931471805599453,3,5,6,0,3,5,1966.0,2,1,384,5,5,2,0,0.0,0.0,0.0,0.0,0.0,3,2,1,0.0,5,2007,8,4,125000
90,4,4.23410650459726,9.097283649683886,1,1,3,3,0,4,0,19,5,2,2,0,6,5,1978,1978,1,1,12,13,2,0.0,3,4,3,3,2,3,4,0,4,0.0,0,0,1,4,1,4,1318,584,0.0,1902,0,0.0,2,0,4,1.0986122886681098,3,8,6,0,3,1,1978.0,3,2,539,5,5,2,0,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,4,2010,8,4,112000
20,1,4.290459441148391,9.0642735958414,1,1,3,3,0,4,0,21,2,2,0,2,8,5,2009,2009,1,1,5,5,3,4.290459441148391,2,4,2,2,4,2,2,936,6,0.0,364,1300,1,0,1,4,1314,0,0.0,1314,1,0.0,2,0,3,0.6931471805599453,2,6,6,0,3,1,2009.0,2,2,552,5,5,2,135,4.727387818712341,0.0,0.0,0.0,0.0,3,4,1,0.0,9,2009,6,5,229456
50,4,3.970291913552122,8.738895704934043,1,1,3,3,0,4,0,3,2,2,0,0,4,5,1947,1950,1,1,0,0,2,0.0,3,4,3,3,2,3,4,0,4,0.0,0,0,1,2,0,4,672,240,0.0,912,0,0.0,1,0,2,0.6931471805599453,3,3,6,0,3,6,0.0,1,0,0,3,3,0,0,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,7,2006,8,4,80500
160,4,3.091042453358316,7.427144133408616,1,1,3,3,0,4,0,2,2,2,3,5,6,5,1971,1971,1,1,5,5,1,5.4680601411351315,3,4,1,4,4,4,6,0,6,0.0,672,672,1,4,1,4,672,546,0.0,1218,0,0.0,1,1,3,0.6931471805599453,3,7,6,0,3,6,0.0,1,0,0,3,3,0,201,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,4,2006,8,0,91500
20,3,4.204692619390966,8.962007209588313,1,1,0,3,0,4,0,12,2,2,0,2,5,5,1964,1964,1,1,13,14,2,0.0,3,4,1,4,4,4,5,312,3,6.398594934535208,0,912,1,4,1,4,912,0,0.0,912,0,0.0,1,0,2,0.6931471805599453,3,5,6,0,3,1,1964.0,3,1,288,5,5,2,0,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,11,2006,8,0,115000
20,3,4.02535169073515,9.018089684104343,1,1,3,3,0,4,0,19,1,2,0,2,5,5,1968,1968,3,1,6,6,2,0.0,3,4,1,4,4,4,1,250,3,6.20050917404269,210,952,1,0,1,4,1211,0,0.0,1211,0,0.0,1,0,3,0.6931471805599453,3,5,6,1,5,1,1968.0,3,1,322,5,5,2,0,4.1588830833596715,0.0,0.0,0.0,0.0,3,4,1,0.0,8,2008,8,4,134000
50,3,4.3694478524670215,9.258844781035798,1,1,3,3,0,4,0,12,0,2,0,0,6,6,1949,1950,1,1,13,14,1,5.771441123130016,3,4,1,4,4,2,5,196,6,0.0,844,1040,1,0,1,4,1168,678,0.0,1846,0,0.0,2,0,3,0.6931471805599453,3,7,6,1,2,1,1949.0,3,1,315,5,5,2,0,0.0,0.0,0.0,0.0,0.0,3,1,1,0.0,1,2007,8,4,143000
20,3,4.499809670330265,9.276221741089696,1,1,3,3,0,4,0,12,2,2,0,2,5,3,1951,1951,3,1,13,14,1,3.8066624897703196,3,4,1,4,0,4,3,756,6,0.0,1380,2136,1,4,0,0,2136,0,0.0,2136,0,0.0,2,0,4,0.6931471805599453,3,7,4,0,3,5,1951.0,3,2,528,5,5,2,0,3.4339872044851463,0.0,0.0,0.0,0.0,3,2,1,0.0,10,2006,8,4,137900
60,3,4.110873864173311,9.641148287756142,1,1,0,3,0,4,0,8,6,2,0,5,7,5,2004,2005,1,1,12,13,2,0.0,2,4,2,2,4,0,2,724,6,0.0,64,788,1,0,1,4,788,702,0.0,1490,1,0.0,2,1,3,0.6931471805599453,2,8,6,1,2,1,2004.0,0,2,388,5,5,2,100,4.330733340286331,0.0,0.0,0.0,0.0,3,4,1,0.0,2,2008,8,4,184000
80,3,4.189654742026425,9.257510176452573,1,1,3,3,0,4,0,12,2,2,0,7,6,8,1958,1958,3,1,12,13,1,4.1588830833596715,3,2,1,4,4,0,2,507,6,0.0,81,588,1,0,1,4,1138,0,0.0,1138,0,0.6931471805599453,1,0,3,0.6931471805599453,3,6,6,0,3,1,1958.0,2,1,264,5,5,2,224,0.0,0.0,0.0,0.0,0.0,3,3,1,0.0,6,2007,8,4,145000
60,3,4.465908118654584,9.58870831219998,1,1,0,3,0,1,0,21,1,2,0,5,6,5,2007,2007,1,1,12,13,3,4.31748811353631,2,4,2,2,4,2,6,0,6,0.0,894,894,1,0,1,4,894,1039,0.0,1933,0,0.0,2,1,4,0.6931471805599453,2,9,6,1,2,3,2007.0,0,3,668,5,5,2,100,2.9444389791664403,0.0,0.0,0.0,0.0,3,4,1,0.0,1,2008,8,4,214000
20,3,4.290459441148391,9.090768236835338,1,1,3,3,0,0,0,12,2,2,0,2,5,8,1965,2008,1,1,12,13,1,5.707110264748875,3,4,1,4,4,4,0,595,6,0.0,317,912,1,0,1,4,912,0,0.0,912,1,0.0,1,0,2,0.6931471805599453,2,5,6,0,3,5,1992.0,3,2,576,5,5,2,0,5.484796933490655,0.0,0.0,0.0,0.0,3,4,1,0.0,12,2008,8,4,147000
120,3,4.189654742026425,9.079092085366229,1,1,3,3,0,0,0,16,2,2,4,2,9,5,2008,2008,3,1,8,8,1,6.642486801367256,0,4,2,0,4,4,2,1540,6,0.0,162,1702,1,0,1,4,1702,0,0.0,1702,1,0.0,1,1,1,0.6931471805599453,0,7,6,1,2,1,2008.0,0,3,1052,5,5,2,0,4.290459441148391,0.0,0.0,5.41610040220442,0.0,3,4,1,0.0,10,2008,6,5,367294
80,3,4.2626798770413155,8.976009475021396,1,1,3,3,0,4,0,12,2,2,0,7,5,5,1960,1960,3,1,3,6,2,0.0,3,4,1,4,4,4,0,666,6,0.0,409,1075,1,2,1,4,1507,0,0.0,1507,0,0.0,2,0,4,0.6931471805599453,3,7,0,0,3,2,1960.0,3,1,404,5,5,2,0,0.0,0.0,0.0,0.0,0.0,3,1,1,0.0,8,2008,8,4,127000
90,3,4.248495242049359,9.846440897156853,1,1,0,3,0,4,0,19,1,5,2,0,5,5,1977,1977,5,1,9,10,2,0.6931471805599453,3,4,1,2,4,4,2,498,5,5.356586274672012,652,1361,1,0,1,4,1361,1259,0.0,2620,0,0.0,2,2,4,1.0986122886681098,3,12,6,1,5,3,1977.0,2,2,600,5,5,0,155,3.2188758248682006,4.983606621708336,0.0,0.0,0.0,3,4,0,9.024131268455035,8,2007,8,4,190000
90,3,4.2626798770413155,8.952734767106872,1,1,3,3,0,4,0,12,2,2,2,7,5,6,1962,1962,3,1,13,14,1,4.795790545596741,3,4,1,4,4,0,0,803,6,0.0,303,1106,1,4,1,4,1190,0,0.0,1190,1,0.0,1,0,3,0.6931471805599453,3,6,6,0,3,1,1962.0,3,2,540,5,5,2,0,2.9444389791664403,0.0,0.0,0.0,0.0,3,1,1,0.0,5,2006,8,4,132500
90,3,4.2626798770413155,9.194515821629212,1,1,3,3,0,2,0,12,2,2,2,2,4,5,1962,1962,1,1,6,6,2,0.0,3,4,3,3,2,3,4,0,4,0.0,0,0,1,4,1,4,1224,0,0.0,1224,0,0.0,2,0,2,1.0986122886681098,3,6,6,0,3,4,1962.0,3,2,462,5,5,2,0,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,3,2007,8,4,101800
20,3,4.248495242049359,9.405989388981,1,1,0,3,0,4,0,12,2,2,0,2,5,5,1959,1959,3,1,9,10,1,5.198497031265826,3,4,1,4,4,4,5,1000,6,0.0,188,1188,1,1,1,4,1188,0,0.0,1188,1,0.0,1,0,3,0.6931471805599453,3,6,6,0,3,1,1959.0,2,2,531,5,5,2,0,0.0,0.0,0.0,0.0,0.0,3,2,1,0.0,5,2010,0,0,142000
70,2,4.02535169073515,9.050875597325156,1,1,3,0,0,4,0,18,2,2,0,5,5,6,1911,1950,1,1,8,8,2,0.0,3,4,2,4,4,0,6,0,6,0.0,940,940,1,4,0,0,1024,940,0.0,1964,0,0.0,1,1,4,0.6931471805599453,3,7,6,0,3,6,0.0,1,0,0,3,3,0,0,5.262690188904886,0.0,0.0,0.0,0.0,3,4,1,0.0,11,2008,8,0,130000
70,3,4.574710978503383,9.48288342558516,1,1,3,3,0,4,0,6,2,2,0,5,5,5,1914,1950,1,1,13,14,2,0.0,3,4,0,2,4,2,6,0,6,0.0,747,747,1,2,1,1,892,892,0.0,1784,0,0.0,1,1,4,0.6931471805599453,3,9,6,0,3,5,1914.0,3,1,180,1,1,0,203,3.713572066704308,0.0,0.0,0.0,0.0,3,4,1,0.0,7,2006,8,4,138887
160,3,3.6109179126442243,7.874358824729881,1,1,3,3,0,4,0,16,2,2,3,5,7,5,2003,2003,1,1,12,15,3,4.672828834461906,2,4,2,2,4,4,6,0,6,0.0,764,764,1,0,1,4,764,862,0.0,1626,0,0.0,2,1,2,0.6931471805599453,2,6,6,0,3,3,2003.0,2,2,474,5,5,2,0,3.332204510175204,0.0,0.0,0.0,0.0,3,4,1,0.0,6,2010,8,4,175500
60,3,3.7376696182833684,9.424967763522053,1,1,1,3,0,2,0,5,2,2,0,5,7,5,2004,2005,1,1,12,13,2,0.0,2,4,2,2,4,4,6,0,6,0.0,847,847,1,0,1,4,847,1101,0.0,1948,0,0.0,2,1,4,0.6931471805599453,2,8,6,1,2,3,2004.0,0,2,434,5,5,2,100,3.8918202981106265,0.0,0.0,0.0,0.0,3,4,1,0.0,9,2006,8,4,195000
20,3,4.1588830833596715,9.47830431356186,1,1,3,3,0,4,0,20,5,2,0,2,6,5,2005,2005,1,1,12,13,2,0.0,2,4,2,2,4,4,6,0,6,0.0,1141,1141,1,0,1,4,1141,0,0.0,1141,0,0.0,1,1,3,0.6931471805599453,3,6,6,0,3,5,2005.0,3,2,484,5,5,2,0,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,3,2006,8,0,142500
20,3,4.174387269895637,9.109193189971226,1,1,0,1,0,4,0,23,2,2,0,2,8,5,2006,2006,3,1,12,13,1,3.4965075614664802,2,4,2,2,4,0,2,428,6,0.0,1048,1476,1,0,1,4,1484,0,0.0,1484,0,0.0,2,0,2,0.6931471805599453,0,6,6,1,2,1,2006.0,2,2,472,5,5,2,120,3.5263605246161616,0.0,0.0,0.0,0.0,3,4,1,0.0,12,2007,8,4,265900
60,3,4.189654742026425,9.0068768914288,1,1,3,3,0,4,0,5,2,2,0,5,7,5,2003,2003,1,1,12,13,1,5.53338948872752,2,4,2,2,4,4,2,550,6,0.0,334,884,1,0,1,4,884,884,0.0,1768,1,0.0,2,1,3,0.6931471805599453,2,8,6,0,3,1,2003.0,2,2,543,5,5,2,0,4.1588830833596715,0.0,0.0,0.0,0.0,3,4,1,0.0,7,2008,8,4,224900
20,3,4.430816798843313,9.195226734166134,1,1,3,3,0,4,0,21,2,2,0,2,7,6,2007,2007,3,1,12,13,3,0.0,2,4,2,2,4,0,6,0,6,0.0,1689,1689,1,0,1,4,1689,0,0.0,1689,0,0.0,2,0,3,0.6931471805599453,2,7,6,0,3,1,2007.0,2,3,954,5,5,2,0,4.04305126783455,0.0,0.0,0.0,0.0,3,4,1,0.0,6,2007,6,5,248328
85,3,4.454347296253507,9.271059107010888,1,1,3,3,0,4,0,14,2,2,0,6,7,6,1974,1974,1,1,9,10,1,4.406719247264253,3,4,1,2,4,1,2,885,3,5.1298987149230735,0,1053,1,4,1,4,1173,0,0.0,1173,1,0.0,2,0,3,0.6931471805599453,2,6,6,2,5,1,1974.0,2,2,528,5,5,2,0,4.795790545596741,0.0,0.0,0.0,0.0,3,2,1,0.0,1,2010,8,3,170000
20,3,4.68213122712422,9.539068413863964,1,1,3,3,0,4,0,16,2,2,0,2,10,5,2006,2006,1,1,12,13,2,0.0,0,4,2,0,1,1,2,1386,6,0.0,690,2076,1,0,1,4,2076,0,0.0,2076,1,0.0,2,1,2,0.6931471805599453,0,7,6,1,2,1,2006.0,0,3,850,5,5,2,216,5.438079308923196,0.0,0.0,0.0,0.0,3,4,1,0.0,9,2006,6,5,465000
70,3,4.248495242049359,9.344521553442203,1,1,0,1,0,0,1,6,2,2,0,5,8,7,1929,1950,1,1,3,12,2,0.0,3,4,2,2,4,4,6,0,6,0.0,792,792,1,1,1,4,792,725,0.0,1517,0,0.0,1,0,3,0.6931471805599453,2,7,6,2,2,5,1931.0,3,2,400,5,5,2,0,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,6,2006,8,4,230000
80,3,4.3694478524670215,9.400216653174247,1,1,3,3,0,4,0,14,2,2,0,7,6,7,1984,2003,3,1,12,13,1,4.31748811353631,3,4,1,2,4,4,6,0,6,0.0,585,585,1,0,1,4,1140,728,0.0,1868,0,0.0,3,1,3,0.6931471805599453,3,7,6,1,5,3,1984.0,0,2,477,5,5,2,268,4.727387818712341,0.0,0.0,4.997212273764115,0.0,3,4,1,0.0,1,2007,8,0,178000
60,1,4.189654742026425,9.002824076547672,1,1,3,3,0,4,0,21,2,2,0,5,7,5,2005,2006,1,1,12,13,2,0.0,2,4,2,2,4,4,6,0,6,0.0,756,756,1,0,1,4,756,797,0.0,1553,0,0.0,2,1,3,0.6931471805599453,2,6,6,0,3,1,2005.0,2,2,615,5,5,2,0,3.828641396489095,0.0,0.0,0.0,0.0,3,4,1,0.0,3,2006,6,5,186500
80,3,4.248495242049359,9.419709489868552,1,1,0,3,0,4,0,11,2,2,0,7,6,5,1976,1976,1,1,6,6,1,5.817111159963204,3,4,1,4,4,0,2,539,6,0.0,473,1012,1,4,1,4,1034,0,0.0,1034,1,0.0,1,0,3,0.6931471805599453,3,6,6,0,3,1,1976.0,3,3,888,5,5,2,0,0.0,0.0,0.0,0.0,0.0,3,4,1,0.0,5,2010,8,4,169900
