MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,BsmtUnfSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SalePrice,TotalSF
80,4.248495242049359,8.955577146281511,8,5,2002,2002,0.0,55,640,0.0,1419,1,0.0,2,1,3,0.6931471805599453,7,1,2002.0,2,527,120,0.0,0.0,0.0,0.0,0.0,0.0,3,2009,184100,1187
20,4.060443010546419,9.186559843310778,5,7,1967,2003,0.0,192,0,0.0,894,1,0.0,1,0,3,0.6931471805599453,5,0,1967.0,2,450,0,0.0,0.0,0.0,0.0,0.0,0.0,5,2008,130000,1788
80,4.454347296253507,9.53430615650521,5,6,1958,1987,0.0,533,580,0.0,1601,0,0.6931471805599453,1,0,3,0.6931471805599453,6,0,1958.0,1,300,280,3.555348061489413,0.0,0.0,0.0,0.0,0.0,12,2008,140000,1554
20,4.262679877041316,8.93075873555827,5,5,1959,1959,0.0,671,0,0.0,1040,0,0.0,1,0,3,0.6931471805599453,6,0,1959.0,1,286,140,0.0,5.53338948872752,0.0,0.0,0.0,0.0,7,2006,133700,2080
30,4.0943445622221,9.019664010799474,6,5,1920,1950,0.0,1012,0,0.0,1012,0,0.0,1,0,2,0.6931471805599453,6,1,1920.0,1,308,0,3.1354942159291497,4.727387818712341,0.0,0.0,0.0,0.0,5,2007,118400,2024
20,4.442651256490317,9.218804450388312,7,5,2005,2006,5.2832037287379885,1528,0,0.0,1552,0,0.0,2,0,3,0.6931471805599453,7,0,2005.0,3,782,144,3.044522437723423,0.0,0.0,0.0,0.0,0.0,7,2006,212900,3104
20,4.248495242049359,9.09683567117936,4,3,1956,1956,0.0,672,0,0.0,960,0,0.0,1,0,3,0.6931471805599453,5,0,1956.0,1,288,64,0.0,0.0,0.0,5.081404364984463,0.0,0.0,10,2009,112000,1632
20,3.9318256327243257,9.149103062504992,5,9,1947,2008,0.0,698,0,0.0,698,0,0.6931471805599453,1,0,2,0.6931471805599453,4,0,0.0,0,0,0,5.303304908059076,0.0,0.0,0.0,0.0,0.0,6,2009,118000,1396
80,4.248495242049359,9.118882761487349,7,5,1992,1992,5.14166355650266,384,670,0.0,1482,0,0.0,2,1,3,0.6931471805599453,7,1,1992.0,2,392,100,3.258096538021482,0.0,0.0,0.0,0.0,0.0,7,2007,163900,1196
20,4.110873864173311,9.2529208195113,4,5,1955,1955,0.0,1005,0,0.0,1005,0,0.0,1,0,2,0.6931471805599453,5,1,1977.0,2,672,0,0.0,0.0,0.0,0.0,0.0,0.0,11,2009,115000,2010
120,3.9889840465642745,8.212025804623437,7,5,2007,2007,4.875197323201151,1373,0,0.0,1555,0,0.0,2,0,2,0.6931471805599453,7,1,2007.0,3,660,143,3.044522437723423,0.0,0.0,0.0,0.0,0.0,6,2009,174000,2928
20,5.209486152841421,9.586925780533695,7,5,2004,2004,0.0,230,0,0.0,1530,1,0.0,2,0,3,0.6931471805599453,7,1,2004.0,3,630,144,3.610917912644224,0.0,0.0,0.0,0.0,0.0,11,2007,259000,3060
60,4.0943445622221,9.375600540841845,7,5,2004,2005,0.0,847,1112,0.0,1959,0,0.0,2,1,4,0.6931471805599453,8,1,2004.0,2,434,100,3.8918202981106265,0.0,0.0,0.0,0.0,0.0,7,2007,215000,1694
90,4.110873864173311,8.881975184248867,5,5,1980,1980,5.198497031265826,0,0,0.0,936,1,0.0,1,0,2,0.6931471805599453,4,0,1980.0,2,672,49,0.0,0.0,0.0,0.0,0.0,0.0,8,2007,140000,1872
50,4.189654742026425,8.962519832949532,4,3,1928,1950,0.0,500,653,0.0,1981,1,0.0,2,0,4,0.6931471805599453,7,2,1981.0,2,576,431,3.80666248977032,0.0,0.0,0.0,0.0,0.0,12,2009,135000,2450
20,4.158883083359672,9.279213236262558,5,5,1991,1992,0.0,762,0,0.0,974,0,0.0,1,0,3,0.6931471805599453,5,0,0.0,0,0,0,3.367295829986474,0.0,0.0,0.0,0.0,0.0,9,2007,93500,1948
70,4.51085950651685,9.200391041122517,6,4,1880,1950,0.0,1008,1032,0.0,2210,0,0.0,2,0,5,0.6931471805599453,8,0,1930.0,1,205,0,3.8918202981106265,0.0,0.0,0.0,0.0,0.0,5,2007,117500,2186
60,4.394449154672439,9.19309247856663,8,5,1995,1995,0.0,544,878,0.0,2020,0,0.0,2,1,3,0.6931471805599453,8,1,1995.0,2,466,0,5.049856007249537,0.0,0.0,0.0,0.0,0.0,6,2009,239500,2270
60,4.060443010546419,9.07954808172616,6,5,1997,1997,0.0,916,684,0.0,1600,0,0.0,2,1,3,0.6931471805599453,7,1,1997.0,2,460,100,3.6635616461296463,0.0,0.0,0.0,0.0,0.0,8,2007,169000,1832
30,4.110873864173311,8.729235349659273,6,5,1926,1950,0.0,960,0,0.0,986,0,0.0,1,0,2,0.6931471805599453,5,1,1926.0,1,180,0,4.859812404361672,0.0,0.0,0.0,0.0,0.0,5,2007,102000,1946
50,4.394449154672439,9.169622538697624,6,5,1950,1950,0.0,752,220,0.0,1252,0,0.0,1,0,3,0.6931471805599453,6,0,1950.0,1,288,0,0.0,4.574710978503383,0.0,0.0,0.0,0.0,4,2008,119000,2064
50,4.007333185232471,8.755107121633896,5,8,1875,1996,0.0,780,240,0.0,1020,0,0.0,1,0,2,0.6931471805599453,6,0,0.0,0,0,0,0.0,5.176149732573829,0.0,0.0,0.0,0.0,5,2010,94000,1560
20,4.248495242049359,9.192176401348512,6,5,1977,1977,0.0,0,0,0.0,1567,1,0.0,2,0,2,0.6931471805599453,5,2,1977.0,2,714,264,3.49650756146648,0.0,0.0,0.0,0.0,0.0,5,2009,196000,3134
30,4.59511985013459,9.074749717669835,5,5,1920,1950,0.0,270,0,0.0,1167,0,0.0,1,0,3,0.6931471805599453,6,1,1972.0,2,495,0,0.0,5.37989735354046,0.0,4.844187086458591,0.0,0.0,5,2007,144000,2082
20,4.110873864173311,8.902591637374087,5,7,1951,1951,0.0,100,0,0.0,952,1,0.0,1,0,2,0.6931471805599453,4,0,1988.0,2,840,0,0.0,0.0,0.0,0.0,0.0,0.0,6,2008,139000,1904
60,4.248495242049359,9.24038449332456,5,7,1976,1976,3.80666248977032,399,780,0.0,1868,1,0.0,2,1,4,0.6931471805599453,9,1,1976.0,2,484,448,4.574710978503383,0.0,0.0,0.0,0.0,0.0,10,2009,197500,1868
60,4.356708826689592,9.20693457884135,8,5,2006,2007,5.831882477283517,316,1362,0.0,2828,1,0.0,3,0,4,0.6931471805599453,11,1,2006.0,3,1052,125,4.976733742420574,0.0,0.0,0.0,0.0,0.0,4,2007,424870,2932
20,4.248495242049359,9.105090961257083,5,3,1959,1959,0.0,718,0,0.0,1006,0,0.0,1,0,3,0.6931471805599453,5,0,0.0,0,0,0,3.218875824868201,0.0,0.0,0.0,0.0,0.0,7,2008,80000,2012
190,4.110873864173311,9.407632639699958,4,4,1941,1950,0.0,324,252,0.0,924,1,0.0,1,0,2,0.6931471805599453,5,0,1941.0,1,280,0,0.0,0.0,0.0,0.0,0.0,0.0,7,2010,80000,1344
50,3.970291913552122,8.738895704934043,5,6,1928,1950,0.0,1042,534,0.0,1576,0,0.0,1,0,3,0.6931471805599453,8,1,1928.0,1,225,0,0.0,0.0,0.0,0.0,0.0,0.0,8,2006,149000,2084
20,4.248495242049359,9.32375833901174,6,5,1985,1985,4.454347296253507,40,0,0.0,1298,1,0.0,2,0,3,0.6931471805599453,5,1,1985.0,2,403,165,3.295836866004329,0.0,0.0,0.0,0.0,0.0,5,2006,180000,2596
70,4.330733340286331,9.39274525863144,7,7,1941,1950,0.0,429,704,0.0,1564,0,0.0,1,1,3,0.6931471805599453,7,1,1941.0,1,234,0,0.0,0.0,0.0,0.0,0.0,0.0,7,2009,174500,1564
50,4.248495242049359,8.648396877031582,7,7,1926,1950,0.0,572,539,0.0,1111,0,0.0,1,0,2,0.6931471805599453,5,1,1982.0,1,288,0,0.0,5.176149732573829,0.0,0.0,0.0,0.0,8,2008,116900,1144
70,3.9318256327243257,9.105090961257083,7,9,1920,1988,0.0,26,650,0.0,1482,0,0.6931471805599453,1,0,3,0.6931471805599453,7,0,1930.0,2,324,0,0.0,0.0,0.0,0.0,0.0,0.0,7,2009,143000,1482
20,4.060443010546419,9.0217190130337,6,5,1950,1950,0.0,932,0,0.0,932,0,0.0,1,0,2,0.6931471805599453,4,1,1950.0,1,306,0,0.0,5.3706380281276624,0.0,0.0,0.0,0.0,11,2007,124000,1864
20,4.90527477843843,9.784478765953926,5,4,1959,1959,4.890349128221754,1290,0,0.0,1466,0,0.0,1,1,3,0.6931471805599453,6,2,1959.0,2,528,0,4.948759890378168,0.0,0.0,4.61512051684126,0.0,0.0,11,2006,149900,2932
20,4.51085950651685,9.55506418479516,6,7,1956,2004,0.0,230,0,0.0,1811,0,0.0,1,0,2,0.6931471805599453,6,1,1956.0,2,470,0,0.0,5.638354669333745,0.0,0.0,0.0,0.0,7,2006,230000,2884
30,4.248495242049359,8.681181041521688,6,8,1930,2007,0.0,278,0,0.0,816,0,0.0,1,0,2,0.6931471805599453,5,0,2002.0,1,432,0,0.0,4.574710978503383,0.0,0.0,0.0,0.0,6,2008,120500,1632
60,4.248495242049359,9.525224101853109,7,6,1965,1988,5.666426688112432,410,918,0.0,1820,0,0.0,1,2,4,0.6931471805599453,8,2,1965.0,2,492,60,4.442651256490317,0.0,0.0,5.613128106388071,0.0,0.0,5,2008,201800,1766
20,4.51085950651685,9.28442691532888,5,8,1976,2004,0.0,280,0,0.0,1437,1,0.0,2,0,3,0.6931471805599453,6,1,1976.0,2,528,0,3.091042453358316,0.0,0.0,5.198497031265826,0.0,0.0,7,2007,218000,2874
80,4.454347296253507,9.143238568435446,5,8,1965,1999,0.0,586,0,0.0,1265,0,0.6931471805599453,2,0,3,0.6931471805599453,6,1,1965.0,2,502,0,4.532599493153256,0.0,4.574710978503383,0.0,0.0,0.0,10,2008,179900,2484
120,3.555348061489413,8.517593111437565,7,5,2007,2008,5.117993812416755,410,0,0.0,1314,1,0.0,2,0,2,0.6931471805599453,6,1,2008.0,2,626,172,4.143134726391533,0.0,0.0,0.0,0.0,0.0,7,2009,230000,2628
20,4.532599493153256,9.387062950369655,8,5,2007,2008,5.231108616854587,1580,0,0.0,1580,0,0.0,2,0,3,0.6931471805599453,7,0,2008.0,3,830,0,3.218875824868201,0.0,0.0,0.0,0.0,0.0,6,2008,235128,3160
60,4.343805421853684,9.11833472618016,6,6,1974,1974,5.602118820879701,459,933,0.0,1876,0,0.0,2,1,4,0.6931471805599453,8,1,1974.0,2,540,0,4.248495242049359,0.0,0.0,0.0,0.0,0.0,7,2008,185000,1844
160,3.218875824868201,7.732369222284388,6,5,1978,1978,0.0,544,601,0.0,1456,0,0.0,2,1,3,0.6931471805599453,7,1,1978.0,2,440,26,0.0,0.0,0.0,0.0,0.0,0.0,7,2010,146000,1710
20,4.248495242049359,9.600962533214572,6,7,1954,2006,4.290459441148391,568,0,0.0,1640,1,0.0,1,0,3,0.6931471805599453,7,1,1993.0,2,924,108,0.0,0.0,5.37989735354046,0.0,0.0,0.0,11,2008,224000,2936
20,4.700480365792417,9.073947747070628,5,5,1968,1968,0.0,402,0,0.0,894,0,0.0,1,0,3,0.6931471805599453,5,1,1968.0,2,450,0,0.0,0.0,0.0,0.0,0.0,0.0,5,2007,129000,1788
90,4.110873864173311,9.465060106725137,4,4,1969,1969,0.0,0,0,0.0,1258,2,0.0,0,2,0,1.0986122886681098,6,0,1969.0,2,400,120,0.0,0.0,0.0,0.0,0.0,0.0,1,2008,108959,2456
80,4.248495242049359,9.690170562039654,5,7,1978,1978,0.0,289,0,0.0,1432,1,0.0,1,1,2,0.6931471805599453,5,1,1978.0,2,588,168,5.198497031265826,0.0,0.0,0.0,0.0,0.0,6,2007,194000,2792
20,4.382026634673881,9.163458386076051,7,5,2009,2009,5.594711379601839,1502,0,0.0,1502,0,0.0,2,0,3,0.6931471805599453,7,0,2009.0,2,644,0,4.74493212836325,0.0,0.0,0.0,0.0,0.0,9,2009,233170,3004
20,4.174387269895637,9.256842205627605,8,5,2008,2008,4.290459441148391,1694,0,0.0,1694,0,0.0,2,0,3,0.6931471805599453,7,0,2008.0,3,776,160,3.5263605246161616,0.0,0.0,0.0,0.0,0.0,2,2010,245350,3388
60,4.07753744390572,9.292196818446016,6,5,2000,2000,0.0,173,712,0.0,1671,1,0.0,2,1,3,0.6931471805599453,7,1,2000.0,2,472,0,3.6635616461296463,0.0,0.0,0.0,0.0,0.0,2,2006,173000,1918
70,4.795790545596741,9.527265662897603,6,7,1935,1986,0.0,501,872,0.0,2108,0,0.0,2,0,4,0.6931471805599453,7,2,1935.0,2,540,0,0.0,0.0,0.0,4.51085950651685,0.0,0.0,7,2008,235000,2363
60,4.77912349311153,10.484613193102277,10,5,1995,1996,7.229113877793302,543,1796,0.0,3627,1,0.0,3,1,4,0.6931471805599453,10,1,1995.0,3,807,361,4.343805421853684,0.0,0.0,0.0,0.0,0.0,7,2006,625000,3761
80,4.343805421853684,9.198369000194964,6,6,1977,1977,0.0,574,0,0.0,1118,1,0.0,1,0,3,0.6931471805599453,6,1,1977.0,1,358,203,0.0,0.0,0.0,0.0,6.3578422665081,0.0,7,2008,171000,2214
20,4.343805421853684,9.11833472618016,6,6,1958,1958,0.0,599,0,0.0,1261,1,0.0,1,0,3,0.6931471805599453,6,1,1958.0,2,433,0,0.0,0.0,0.0,5.666426688112432,0.0,7.244941546337007,11,2008,163000,2522
160,3.58351893845611,8.29853954537488,7,5,2006,2007,0.0,625,625,0.0,1250,0,0.0,2,1,2,0.6931471805599453,5,0,2006.0,2,625,0,4.007333185232471,0.0,0.0,0.0,0.0,0.0,3,2008,171900,1250
50,4.934473933130692,9.799847777776368,5,6,1946,1994,0.0,977,971,6.173786103901937,3086,0,0.0,3,0,3,0.6931471805599453,12,1,0.0,0,0,122,0.0,0.0,0.0,0.0,0.0,0.0,3,2007,200500,3234
70,4.394449154672439,9.714805812589493,6,8,1932,1950,0.0,449,1175,0.0,2345,0,0.0,2,1,4,0.6931471805599453,9,1,1932.0,2,360,0,0.0,0.0,0.0,0.0,0.0,0.0,7,2006,239000,2122
50,4.454347296253507,9.276034475171546,8,5,1992,2000,5.823045895483019,983,743,0.0,2872,0,0.0,2,1,4,0.6931471805599453,9,1,1992.0,2,541,0,3.5263605246161616,0.0,0.0,0.0,0.0,0.0,4,2007,285000,3812
20,3.6375861597263857,8.846784666945227,5,5,1984,1985,0.0,218,0,0.0,923,1,0.0,1,0,3,0.6931471805599453,5,0,1984.0,1,264,362,0.0,0.0,0.0,0.0,0.0,0.0,10,2008,119500,1799
50,4.248495242049359,8.281723990411392,6,8,1926,2004,0.0,350,406,0.0,1224,0,0.0,1,0,3,0.6931471805599453,5,0,1926.0,1,210,0,0.0,4.762173934797756,0.0,0.0,0.0,0.0,12,2009,115000,1636
50,4.007333185232471,8.94663520890585,5,6,1921,1950,0.0,731,523,0.0,1343,0,0.0,1,1,3,0.6931471805599453,7,1,1921.0,1,186,192,0.0,4.634728988229636,0.0,0.0,0.0,0.0,7,2009,154900,1551
20,4.356708826689592,9.028338763993148,5,5,1954,1954,0.0,0,0,0.0,1124,0,0.0,1,0,3,0.6931471805599453,5,1,0.0,0,0,0,3.610917912644224,5.25227342804663,0.0,0.0,0.0,0.0,4,2006,93000,1124
60,4.248495242049359,9.321076413570848,7,5,1990,1991,0.0,0,1216,0.0,2514,0,0.0,2,1,4,0.6931471805599453,8,0,1990.0,2,693,0,0.0,0.0,0.0,0.0,0.0,0.0,4,2006,250000,2514
120,4.174387269895637,8.628376720376853,8,5,2008,2008,5.231108616854587,120,0,0.0,1652,1,0.6931471805599453,2,0,2,0.6931471805599453,5,1,2008.0,2,482,162,3.9889840465642745,0.0,5.0369526024136295,0.0,0.0,0.0,11,2008,392500,3252
60,5.081404364984463,9.656563472556517,10,5,1996,1996,0.0,300,2065,0.0,4476,1,0.0,3,1,4,0.6931471805599453,10,2,1996.0,3,813,171,4.3694478524670215,0.0,0.0,0.0,6.320768294250582,0.0,7,2007,745000,4807
30,4.110873864173311,9.287394001418471,5,6,1920,1950,0.0,299,0,0.0,1130,1,0.0,1,0,2,0.6931471805599453,5,1,1970.0,2,720,229,0.0,0.0,0.0,0.0,0.0,0.0,6,2006,120000,2250
20,3.9318256327243257,10.466924601573329,5,4,1963,1963,5.424950017481403,413,0,0.0,1572,1,0.0,1,1,3,0.6931471805599453,5,2,1963.0,3,995,0,5.575949103146316,0.0,0.0,5.575949103146316,0.0,0.0,5,2007,186700,3144
50,4.110873864173311,9.1838937219612,5,7,1924,1950,0.0,392,272,0.0,1221,1,0.0,1,0,4,0.6931471805599453,7,0,1965.0,1,392,0,0.0,5.468060141135132,0.0,0.0,0.0,0.0,3,2006,104900,1733
190,4.68213122712422,9.270117576012044,3,5,1900,1970,0.0,538,685,0.0,1699,1,0.0,2,0,3,1.0986122886681098,7,0,1920.0,2,420,0,4.31748811353631,0.0,0.0,0.0,0.0,0.0,8,2009,95000,1992
20,4.499809670330265,9.430439293104168,8,5,1994,1995,0.0,168,0,0.0,1624,1,0.0,2,0,2,0.6931471805599453,5,1,1994.0,3,757,0,4.74493212836325,5.262690188904886,0.0,0.0,0.0,0.0,7,2006,262000,3248
60,4.23410650459726,9.097843340749035,7,5,2002,2002,4.564348191467836,831,829,0.0,1660,0,0.0,2,1,3,0.6931471805599453,7,0,2002.0,2,493,144,4.23410650459726,0.0,0.0,0.0,0.0,0.0,7,2009,195000,1662
60,4.110873864173311,8.922791623969637,7,5,1999,1999,0.0,994,776,0.0,1804,0,0.0,2,1,3,0.6931471805599453,7,1,1999.0,2,442,140,4.110873864173311,0.0,0.0,0.0,0.0,0.0,6,2010,189000,2022
190,4.248495242049359,10.387887062065596,4,4,1961,1975,5.010635294096256,90,0,0.0,1622,1,0.0,1,0,3,0.6931471805599453,7,1,1975.0,4,1356,439,0.0,0.0,0.0,0.0,0.0,0.0,3,2007,168000,2871
160,3.218875824868201,7.880804344674901,8,5,1999,2000,6.124683390894205,776,677,0.0,1441,0,0.0,2,1,2,0.6931471805599453,5,0,1999.0,2,492,206,0.0,0.0,0.0,0.0,0.0,0.0,11,2007,174000,1540
50,4.110873864173311,9.169622538697624,5,8,1925,1994,0.0,702,630,0.0,1472,0,0.0,1,0,3,0.6931471805599453,6,0,1925.0,1,250,0,0.0,4.442651256490317,0.0,0.0,0.0,0.0,7,2007,125000,1544
120,4.248495242049359,8.412054873292933,6,5,1999,1999,6.054439346269371,341,0,0.0,1224,1,0.0,2,0,2,0.6931471805599453,5,0,1999.0,2,402,0,5.720311776607412,0.0,0.0,0.0,0.0,0.0,6,2009,165000,2448
60,4.394449154672439,9.144734614878187,6,7,1969,1969,4.969813299576001,292,689,0.0,1352,0,0.0,1,1,4,0.6931471805599453,7,0,1969.0,1,299,379,3.610917912644224,0.0,0.0,0.0,0.0,0.0,3,2010,158000,1326
60,3.951243718581428,8.990939806940807,6,5,2005,2005,0.0,728,728,0.0,1456,0,0.0,2,1,3,0.6931471805599453,8,0,2005.0,2,400,100,3.218875824868201,0.0,0.0,0.0,0.0,0.0,7,2008,176000,1456
60,4.07753744390572,9.550733483340633,7,5,2006,2006,0.0,879,984,0.0,1863,0,0.0,2,1,4,0.6931471805599453,9,1,2006.0,3,660,100,2.8903717578961645,0.0,0.0,0.0,0.0,0.0,11,2006,219210,1758
75,4.189654742026425,9.088285725968875,7,6,1916,1950,0.0,815,875,0.0,1690,0,0.0,1,0,3,0.6931471805599453,7,1,1916.0,1,225,0,0.0,5.802118375377063,0.0,0.0,0.0,0.0,7,2006,144000,1630
20,4.262679877041316,9.116139576577355,7,5,2001,2001,0.0,1212,0,0.0,1212,0,0.0,2,0,3,0.6931471805599453,6,0,2001.0,2,573,356,0.0,0.0,0.0,0.0,0.0,0.0,6,2009,178000,2424
20,4.330733340286331,9.326878188224134,4,5,1963,1979,3.951243718581428,504,0,0.0,1382,0,0.0,1,1,3,0.6931471805599453,6,1,1974.0,2,459,0,4.418840607796598,0.0,0.0,0.0,0.0,0.0,10,2006,148000,2433
20,4.276666119016055,9.143559338285831,4,5,1970,1970,0.0,864,0,0.0,864,0,0.0,1,0,3,0.6931471805599453,5,0,1972.0,1,280,0,0.0,0.0,0.0,0.0,0.0,0.0,7,2006,116050,1728
60,4.394449154672439,9.249657234353132,7,5,1998,1998,0.0,866,913,0.0,1779,0,0.0,2,1,3,0.6931471805599453,6,0,1998.0,2,546,198,3.610917912644224,0.0,0.0,0.0,0.0,0.0,3,2009,197900,1732
50,3.9318256327243257,8.699681400989514,5,8,1925,1997,0.0,884,464,0.0,1348,1,0.0,1,0,3,0.6931471805599453,5,1,1960.0,1,216,0,0.0,5.342334251964811,0.0,0.0,0.0,0.0,5,2009,117000,1768
20,4.330733340286331,9.18512512283512,7,5,2000,2001,5.147494476813453,1630,0,0.0,1630,0,0.0,2,0,3,0.6931471805599453,6,1,2000.0,2,451,74,5.459585514144159,0.0,0.0,0.0,0.0,0.0,10,2009,213000,3260
20,4.3694478524670215,9.224341891611996,5,6,1975,1975,0.0,268,0,0.0,1074,1,0.0,1,1,3,0.6931471805599453,6,0,1975.0,2,495,0,4.48863636973214,0.0,0.0,0.0,0.0,0.0,7,2006,153500,2130
20,4.51085950651685,9.59458184363272,7,7,1990,1991,5.459585514144159,1496,0,0.0,2196,0,0.0,2,0,3,0.6931471805599453,7,1,1990.0,3,701,84,4.262679877041316,0.0,0.0,0.0,0.0,0.0,6,2009,271900,4354
20,4.248495242049359,9.093918908958932,4,4,1966,1966,0.0,0,0,0.0,1056,1,0.0,1,0,2,0.6931471805599453,5,0,1966.0,1,384,0,3.7612001156935615,0.0,0.0,0.0,0.0,0.0,11,2006,107000,2112
20,4.262679877041316,9.119977931895791,6,5,2003,2003,4.795790545596741,1342,0,0.0,1700,1,0.0,2,0,3,0.6931471805599453,7,0,2003.0,2,544,192,3.1780538303479458,0.0,0.0,0.0,0.0,0.0,5,2006,200000,3382
20,4.262679877041316,8.957252944288902,5,7,1962,1980,0.0,319,0,0.0,1283,1,0.0,1,0,3,0.6931471805599453,6,0,1980.0,2,506,0,0.0,0.0,0.0,0.0,0.0,0.0,10,2008,140000,2214
20,4.454347296253507,9.228474942171664,8,5,2006,2006,6.042632833682381,440,0,0.0,1660,1,0.0,2,0,3,0.6931471805599453,8,1,2006.0,2,500,322,3.9318256327243257,0.0,0.0,0.0,0.0,0.0,5,2006,290000,3320
60,4.262679877041316,9.325364048544964,6,5,1992,1992,0.0,1055,790,0.0,1845,0,0.0,2,1,3,0.6931471805599453,8,1,1992.0,2,462,635,4.653960350157523,0.0,0.0,0.0,0.0,5.993961427306569,5,2010,189000,2110
50,5.030437921392435,9.403849118160702,8,7,1988,2005,0.0,132,672,0.0,1752,0,0.0,2,0,4,0.6931471805599453,8,0,1988.0,2,492,325,2.5649493574615367,0.0,0.0,0.0,0.0,0.0,6,2010,164000,1639
30,3.9318256327243257,9.14216859187285,4,6,1941,1950,0.0,328,0,0.0,672,1,0.0,1,0,2,0.6931471805599453,4,0,1941.0,1,234,0,4.736198448394496,0.0,0.0,0.0,0.0,0.0,8,2009,113000,1344
80,4.248495242049359,9.234740258799718,4,9,1965,2001,0.0,0,0,0.0,960,1,0.6931471805599453,0,0,0,0.6931471805599453,3,0,1965.0,1,364,88,0.0,0.0,0.0,0.0,0.0,0.0,5,2006,145000,1608
85,4.248495242049359,9.230731061623915,5,5,1962,1962,0.0,141,0,0.0,999,1,0.0,1,0,3,0.6931471805599453,6,0,1962.0,1,300,150,4.290459441148391,0.0,0.0,0.0,0.0,0.0,5,2006,134500,1924
20,4.605170185988092,8.867145589594143,5,5,1966,1966,0.0,340,0,0.0,894,0,0.0,1,0,3,0.6931471805599453,5,0,1966.0,1,384,0,0.0,0.0,0.0,0.0,0.0,0.0,5,2007,125000,1788
90,4.23410650459726,9.097283649683886,6,5,1978,1978,0.0,0,584,0.0,1902,0,0.0,2,0,4,1.0986122886681098,8,0,1978.0,2,539,0,0.0,0.0,0.0,0.0,0.0,0.0,4,2010,112000,1318
20,4.290459441148391,9.0642735958414,8,5,2009,2009,4.290459441148391,364,0,0.0,1314,1,0.0,2,0,3,0.6931471805599453,6,0,2009.0,2,552,135,4.727387818712341,0.0,0.0,0.0,0.0,0.0,9,2009,229456,2614
50,3.970291913552122,8.738895704934043,4,5,1947,1950,0.0,0,240,0.0,912,0,0.0,1,0,2,0.6931471805599453,3,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,2006,80500,672
160,3.091042453358316,7.427144133408616,6,5,1971,1971,5.468060141135132,672,546,0.0,1218,0,0.0,1,1,3,0.6931471805599453,7,0,0.0,0,0,201,0.0,0.0,0.0,0.0,0.0,0.0,4,2006,91500,1344
20,4.204692619390966,8.962007209588313,5,5,1964,1964,0.0,0,0,0.0,912,0,0.0,1,0,2,0.6931471805599453,5,0,1964.0,1,288,0,0.0,0.0,0.0,0.0,0.0,0.0,11,2006,115000,1824
20,4.02535169073515,9.018089684104345,5,5,1968,1968,0.0,210,0,0.0,1211,0,0.0,1,0,3,0.6931471805599453,5,1,1968.0,1,322,0,4.158883083359672,0.0,0.0,0.0,0.0,0.0,8,2008,134000,2163
50,4.3694478524670215,9.258844781035798,6,6,1949,1950,5.771441123130016,844,678,0.0,1846,0,0.0,2,0,3,0.6931471805599453,7,1,1949.0,1,315,0,0.0,0.0,0.0,0.0,0.0,0.0,1,2007,143000,2208
20,4.499809670330265,9.276221741089696,5,3,1951,1951,3.80666248977032,1380,0,0.0,2136,0,0.0,2,0,4,0.6931471805599453,7,0,1951.0,2,528,0,3.4339872044851463,0.0,0.0,0.0,0.0,0.0,10,2006,137900,4272
60,4.110873864173311,9.641148287756142,7,5,2004,2005,0.0,64,702,0.0,1490,1,0.0,2,1,3,0.6931471805599453,8,1,2004.0,2,388,100,4.330733340286331,0.0,0.0,0.0,0.0,0.0,2,2008,184000,1576
80,4.189654742026425,9.257510176452572,6,8,1958,1958,4.158883083359672,81,0,0.0,1138,0,0.6931471805599453,1,0,3,0.6931471805599453,6,0,1958.0,1,264,224,0.0,0.0,0.0,0.0,0.0,0.0,6,2007,145000,1726
60,4.465908118654584,9.58870831219998,6,5,2007,2007,4.31748811353631,894,1039,0.0,1933,0,0.0,2,1,4,0.6931471805599453,9,1,2007.0,3,668,100,2.9444389791664403,0.0,0.0,0.0,0.0,0.0,1,2008,214000,1788
20,4.290459441148391,9.090768236835338,5,8,1965,2008,5.707110264748875,317,0,0.0,912,1,0.0,1,0,2,0.6931471805599453,5,0,1992.0,2,576,0,5.484796933490655,0.0,0.0,0.0,0.0,0.0,12,2008,147000,1824
120,4.189654742026425,9.079092085366227,9,5,2008,2008,6.642486801367256,162,0,0.0,1702,1,0.0,1,1,1,0.6931471805599453,7,1,2008.0,3,1052,0,4.290459441148391,0.0,0.0,5.41610040220442,0.0,0.0,10,2008,367294,3404
80,4.262679877041316,8.976009475021396,5,5,1960,1960,0.0,409,0,0.0,1507,0,0.0,2,0,4,0.6931471805599453,7,0,1960.0,1,404,0,0.0,0.0,0.0,0.0,0.0,0.0,8,2008,127000,2582
90,4.248495242049359,9.846440897156851,5,5,1977,1977,0.6931471805599453,652,1259,0.0,2620,0,0.0,2,2,4,1.0986122886681098,12,1,1977.0,2,600,155,3.218875824868201,4.983606621708336,0.0,0.0,0.0,9.024131268455037,8,2007,190000,2722
